_id,time,RSS_anchor1,RSS_anchor2,RSS_anchor3,RSS_anchor4,target,target_label,group,group_label
177,3.875,-0.2,-0.025641000000000004,-0.13635999999999998,0.2381,1,Movement,2,environment_2
177,4.0,0.2,-0.38461999999999996,0.090909,0.2381,1,Movement,2,environment_2
177,4.125,0.2,-0.23076999999999998,-0.045455,0.2381,1,Movement,2,environment_2
177,4.25,-0.2,-0.38461999999999996,-0.13635999999999998,0.2381,1,Movement,2,environment_2
177,4.375,0.15556,0.23076999999999998,-0.68182,0.2381,1,Movement,2,environment_2
177,4.5,0.15556,-0.12821,-0.18182,0.14286,1,Movement,2,environment_2
177,4.625,-0.6,-0.38461999999999996,-0.18182,0.14286,1,Movement,2,environment_2
177,4.75,-0.11110999999999999,0.23076999999999998,-0.40909,0.14286,1,Movement,2,environment_2
177,4.875,-0.11110999999999999,-0.38461999999999996,-0.045455,0.38095,1,Movement,2,environment_2
177,5.0,-0.11110999999999999,-0.38461999999999996,0.090909,0.33333,1,Movement,2,environment_2
177,5.125,-0.28889000000000004,-0.38461999999999996,-0.090909,0.33333,1,Movement,2,environment_2
177,5.25,-0.46667,-0.5897399999999999,-0.54545,0.33333,1,Movement,2,environment_2
177,5.375,-0.15556,-0.23076999999999998,0.18182,0.33333,1,Movement,2,environment_2
177,5.5,-0.2,-0.89744,0.090909,0.33333,1,Movement,2,environment_2
177,5.625,-0.2,-0.28205,0.090909,0.14286,1,Movement,2,environment_2
177,5.75,0.06666699999999999,-0.38461999999999996,0.090909,0.14286,1,Movement,2,environment_2
177,5.875,0.06666699999999999,-0.4359,0.090909,0.28570999999999996,1,Movement,2,environment_2
177,6.0,0.06666699999999999,-0.076923,-0.27273000000000003,0.33333,1,Movement,2,environment_2
177,6.125,-0.24444000000000002,-0.38461999999999996,0.31818,0.33333,1,Movement,2,environment_2
177,6.25,-0.24444000000000002,-0.53846,0.77273,0.57143,1,Movement,2,environment_2
177,6.375,-0.2,-0.53846,0.77273,0.57143,1,Movement,2,environment_2
177,6.5,-0.2,-0.38461999999999996,0.77273,0.57143,1,Movement,2,environment_2
177,6.625,-0.2,-0.38461999999999996,0.77273,0.38095,1,Movement,2,environment_2
177,6.75,-0.42222,-0.53846,0.22726999999999997,0.38095,1,Movement,2,environment_2
177,6.875,-0.42222,-0.38461999999999996,0.22726999999999997,0.28570999999999996,1,Movement,2,environment_2
177,7.0,-0.55556,-1.0,0.45455,0.28570999999999996,1,Movement,2,environment_2
177,7.125,-0.55556,-1.0,0.77273,0.57143,1,Movement,2,environment_2
177,7.25,-0.55556,-0.69231,0.77273,0.28570999999999996,1,Movement,2,environment_2
177,7.375,-0.33333,-0.53846,0.77273,0.28570999999999996,1,Movement,2,environment_2
178,0.0,0.86667,0.38461999999999996,-0.72727,-0.7619,1,Movement,2,environment_2
178,0.125,0.86667,0.025641000000000004,-0.68182,-0.80952,1,Movement,2,environment_2
178,0.25,0.9111100000000001,0.23076999999999998,-0.63636,-0.80952,1,Movement,2,environment_2
178,0.375,0.9111100000000001,0.38461999999999996,-0.31818,-0.33333,1,Movement,2,environment_2
178,0.5,0.73333,0.17949,-0.31818,-0.33333,1,Movement,2,environment_2
178,0.625,0.73333,-0.48718,-0.13635999999999998,0.0,1,Movement,2,environment_2
178,0.75,0.37778,0.025641000000000004,-0.090909,0.0,1,Movement,2,environment_2
178,0.875,0.37778,0.23076999999999998,-0.045455,-0.14286,1,Movement,2,environment_2
178,1.0,0.37778,0.17949,-0.13635999999999998,-0.2381,1,Movement,2,environment_2
178,1.125,0.37778,-0.12821,-0.18182,-0.14286,1,Movement,2,environment_2
178,1.25,-0.11110999999999999,0.076923,-0.18182,-0.14286,1,Movement,2,environment_2
178,1.375,0.28889000000000004,-0.025641000000000004,-0.31818,-0.14286,1,Movement,2,environment_2
178,1.5,0.06666699999999999,0.076923,-0.36364,-0.14286,1,Movement,2,environment_2
178,1.625,-0.06666699999999999,0.076923,-0.31818,-0.14286,1,Movement,2,environment_2
178,1.75,-0.06666699999999999,0.23076999999999998,-0.31818,-0.14286,1,Movement,2,environment_2
178,1.875,-0.06666699999999999,0.23076999999999998,-0.27273000000000003,-0.14286,1,Movement,2,environment_2
178,2.0,-0.06666699999999999,0.28205,-0.54545,0.0,1,Movement,2,environment_2
178,2.125,0.06666699999999999,0.17949,-0.86364,0.0,1,Movement,2,environment_2
178,2.25,0.06666699999999999,0.12821,-0.45455,-0.61905,1,Movement,2,environment_2
178,2.375,-0.022222,0.23076999999999998,-0.36364,-0.61905,1,Movement,2,environment_2
178,2.5,-0.022222,0.28205,-0.13635999999999998,-0.90476,1,Movement,2,environment_2
178,2.625,-0.022222,-0.12821,-0.13635999999999998,-0.57143,1,Movement,2,environment_2
178,2.75,-0.42222,0.38461999999999996,-0.13635999999999998,-0.57143,1,Movement,2,environment_2
178,2.875,-0.11110999999999999,0.23076999999999998,-0.045455,-0.57143,1,Movement,2,environment_2
178,3.0,0.06666699999999999,0.23076999999999998,-0.045455,-0.57143,1,Movement,2,environment_2
178,3.125,-0.06666699999999999,-0.025641000000000004,-0.045455,-0.57143,1,Movement,2,environment_2
178,3.25,0.06666699999999999,-0.53846,-0.045455,-0.57143,1,Movement,2,environment_2
178,3.375,0.06666699999999999,-0.025641000000000004,-0.045455,0.0,1,Movement,2,environment_2
178,3.5,-0.24444000000000002,-0.33333,-0.045455,0.0,1,Movement,2,environment_2
178,3.625,-0.24444000000000002,-0.025641000000000004,-0.045455,-0.047619,1,Movement,2,environment_2
178,3.75,-0.15556,-0.28205,0.090909,-0.047619,1,Movement,2,environment_2
178,3.875,-0.15556,-0.23076999999999998,0.090909,-0.14286,1,Movement,2,environment_2
178,4.0,0.2,0.076923,-0.045455,-0.14286,1,Movement,2,environment_2
178,4.125,0.2,0.17949,-0.31818,-0.14286,1,Movement,2,environment_2
178,4.25,0.2,0.17949,-0.045455,0.19047999999999998,1,Movement,2,environment_2
178,4.375,0.2,-0.38461999999999996,0.0,0.19047999999999998,1,Movement,2,environment_2
178,4.5,0.2,-0.4359,0.045455,-0.19047999999999998,1,Movement,2,environment_2
178,4.625,0.2,-0.076923,-0.13635999999999998,0.0,1,Movement,2,environment_2
178,4.75,0.2,0.076923,-0.22726999999999997,-0.38095,1,Movement,2,environment_2
178,4.875,0.2,-0.23076999999999998,-0.18182,0.0,1,Movement,2,environment_2
178,5.0,0.2,-0.4359,-0.045455,0.14286,1,Movement,2,environment_2
178,5.125,-0.2,-0.23076999999999998,-0.22726999999999997,0.14286,1,Movement,2,environment_2
178,5.25,-0.2,-0.38461999999999996,0.090909,0.42857,1,Movement,2,environment_2
178,5.375,-0.2,-0.28205,0.090909,0.28570999999999996,1,Movement,2,environment_2
178,5.5,-0.42222,-0.4359,-0.31818,0.28570999999999996,1,Movement,2,environment_2
178,5.625,-0.06666699999999999,-0.84615,0.045455,0.28570999999999996,1,Movement,2,environment_2
178,5.75,-0.2,-0.53846,-0.63636,0.28570999999999996,1,Movement,2,environment_2
178,5.875,-0.2,-0.79487,-0.13635999999999998,0.47618999999999995,1,Movement,2,environment_2
178,6.0,-0.33333,-0.79487,-0.045455,0.47618999999999995,1,Movement,2,environment_2
178,6.125,-0.33333,-0.4359,0.090909,-0.047619,1,Movement,2,environment_2
178,6.25,-0.33333,-0.38461999999999996,0.22726999999999997,0.28570999999999996,1,Movement,2,environment_2
178,6.375,-0.06666699999999999,-0.4359,-0.045455,0.28570999999999996,1,Movement,2,environment_2
178,6.5,-0.2,-0.4359,0.18182,0.28570999999999996,1,Movement,2,environment_2
178,6.625,-0.2,-0.38461999999999996,0.54545,0.71429,1,Movement,2,environment_2
178,6.75,-0.73333,-0.84615,0.77273,0.71429,1,Movement,2,environment_2
178,6.875,-0.73333,-0.89744,0.81818,0.57143,1,Movement,2,environment_2
178,7.0,-0.73333,-0.38461999999999996,0.77273,0.38095,1,Movement,2,environment_2
178,7.125,-0.15556,-0.38461999999999996,0.36364,0.38095,1,Movement,2,environment_2
178,7.25,-0.6,-0.69231,0.27273000000000003,0.38095,1,Movement,2,environment_2
178,7.375,-0.6,-0.84615,0.22726999999999997,0.80952,1,Movement,2,environment_2
179,0.0,0.8222200000000001,0.38461999999999996,-0.81818,-0.66667,1,Movement,2,environment_2
179,0.125,0.8222200000000001,0.84615,-0.77273,-0.80952,1,Movement,2,environment_2
179,0.25,0.9555600000000001,0.38461999999999996,-0.72727,-0.80952,1,Movement,2,environment_2
179,0.375,0.9555600000000001,0.23076999999999998,-1.0,-0.57143,1,Movement,2,environment_2
179,0.5,1.0,-0.076923,-0.86364,-0.57143,1,Movement,2,environment_2
179,0.625,1.0,-0.17949,-0.68182,-0.2381,1,Movement,2,environment_2
179,0.75,1.0,0.076923,-0.81818,-0.42857,1,Movement,2,environment_2
179,0.875,1.0,-0.025641000000000004,-0.45455,-0.47618999999999995,1,Movement,2,environment_2
179,1.0,0.6,0.076923,-0.31818,-0.47618999999999995,1,Movement,2,environment_2
179,1.125,0.6,-0.38461999999999996,-0.18182,0.0,1,Movement,2,environment_2
179,1.25,0.46667,0.23076999999999998,0.045455,0.0,1,Movement,2,environment_2
179,1.375,0.06666699999999999,-0.23076999999999998,-0.18182,0.0,1,Movement,2,environment_2
179,1.5,0.06666699999999999,0.17949,-0.31818,0.0,1,Movement,2,environment_2
179,1.625,0.06666699999999999,0.17949,-0.31818,0.0,1,Movement,2,environment_2
179,1.75,0.06666699999999999,0.076923,-0.36364,0.047619,1,Movement,2,environment_2
179,1.875,-0.15556,0.23076999999999998,-0.54545,0.047619,1,Movement,2,environment_2
179,2.0,-0.06666699999999999,0.23076999999999998,-0.54545,0.047619,1,Movement,2,environment_2
179,2.125,-0.06666699999999999,0.12821,-0.36364,0.047619,1,Movement,2,environment_2
179,2.25,-0.06666699999999999,0.076923,-0.31818,-0.095238,1,Movement,2,environment_2
179,2.375,-0.11110999999999999,-0.48718,-0.31818,-0.095238,1,Movement,2,environment_2
179,2.5,-0.11110999999999999,0.17949,-0.86364,-0.095238,1,Movement,2,environment_2
179,2.625,-0.022222,0.4359,-0.81818,-0.095238,1,Movement,2,environment_2
179,2.75,-0.022222,0.38461999999999996,-0.31818,-0.14286,1,Movement,2,environment_2
179,2.875,-0.022222,0.28205,-0.31818,-0.19047999999999998,1,Movement,2,environment_2
179,3.0,0.022222,0.12821,-0.59091,-0.19047999999999998,1,Movement,2,environment_2
179,3.125,0.022222,0.38461999999999996,-0.045455,-0.047619,1,Movement,2,environment_2
179,3.25,0.022222,0.23076999999999998,-0.045455,-0.047619,1,Movement,2,environment_2
179,3.375,-0.33333,0.23076999999999998,0.045455,-0.047619,1,Movement,2,environment_2
179,3.5,0.15556,-0.23076999999999998,0.045455,-0.047619,1,Movement,2,environment_2
179,3.625,0.15556,0.076923,-0.18182,0.19047999999999998,1,Movement,2,environment_2
179,3.75,-0.28889000000000004,0.12821,-0.045455,0.19047999999999998,1,Movement,2,environment_2
179,3.875,-0.28889000000000004,-0.025641000000000004,-0.045455,0.047619,1,Movement,2,environment_2
179,4.0,-0.28889000000000004,-0.4359,0.090909,0.095238,1,Movement,2,environment_2
179,4.125,-0.06666699999999999,-0.025641000000000004,0.090909,0.095238,1,Movement,2,environment_2
179,4.25,-0.06666699999999999,-0.53846,0.090909,-0.047619,1,Movement,2,environment_2
179,4.375,-0.2,0.12821,0.090909,-0.047619,1,Movement,2,environment_2
179,4.5,0.2,-0.076923,-0.18182,-0.047619,1,Movement,2,environment_2
179,4.625,0.06666699999999999,0.025641000000000004,-0.045455,-0.047619,1,Movement,2,environment_2
179,4.75,0.06666699999999999,-0.28205,-0.045455,0.14286,1,Movement,2,environment_2
179,4.875,-0.2,0.12821,0.090909,0.14286,1,Movement,2,environment_2
179,5.0,-0.2,-0.076923,0.0,0.14286,1,Movement,2,environment_2
179,5.125,-0.2,0.076923,-0.18182,0.0,1,Movement,2,environment_2
179,5.25,-0.06666699999999999,0.23076999999999998,-0.22726999999999997,0.0,1,Movement,2,environment_2
179,5.375,-0.06666699999999999,-0.076923,-0.59091,-0.14286,1,Movement,2,environment_2
179,5.5,-0.46667,-0.076923,-0.90909,-0.14286,1,Movement,2,environment_2
179,5.625,-0.46667,-0.076923,-0.22726999999999997,-0.14286,1,Movement,2,environment_2
179,5.75,-0.46667,-0.38461999999999996,-0.045455,0.28570999999999996,1,Movement,2,environment_2
179,5.875,-0.46667,-1.0,0.18182,0.28570999999999996,1,Movement,2,environment_2
179,6.0,-0.42222,-0.4359,-0.13635999999999998,0.28570999999999996,1,Movement,2,environment_2
179,6.125,-0.42222,-0.48718,0.0,0.28570999999999996,1,Movement,2,environment_2
179,6.25,-0.42222,-0.84615,0.090909,0.2381,1,Movement,2,environment_2
179,6.375,-0.42222,-0.69231,-0.36364,0.42857,1,Movement,2,environment_2
179,6.5,-0.42222,-0.12821,0.090909,0.28570999999999996,1,Movement,2,environment_2
179,6.625,-0.42222,-0.64103,0.22726999999999997,-0.14286,1,Movement,2,environment_2
179,6.75,-0.2,-0.33333,-0.045455,-0.14286,1,Movement,2,environment_2
179,6.875,-0.24444000000000002,-0.48718,0.18182,-0.14286,1,Movement,2,environment_2
179,7.0,-0.11110999999999999,-0.53846,0.40909,-0.14286,1,Movement,2,environment_2
179,7.125,-0.11110999999999999,-0.84615,0.63636,0.57143,1,Movement,2,environment_2
179,7.25,-0.73333,-0.53846,0.40909,0.57143,1,Movement,2,environment_2
179,7.375,-0.73333,-0.38461999999999996,0.5,0.71429,1,Movement,2,environment_2
180,0.0,0.9111100000000001,0.64103,-0.59091,-0.57143,1,Movement,2,environment_2
180,0.125,0.86667,-0.12821,-0.90909,-0.57143,1,Movement,2,environment_2
180,0.25,1.0,0.64103,-1.0,-0.57143,1,Movement,2,environment_2
180,0.375,1.0,0.48718,-1.0,-1.0,1,Movement,2,environment_2
180,0.5,1.0,0.33333,-0.90909,-1.0,1,Movement,2,environment_2
180,0.625,1.0,0.28205,-0.59091,-0.57143,1,Movement,2,environment_2
180,0.75,1.0,0.53846,-1.0,-0.90476,1,Movement,2,environment_2
180,0.875,1.0,0.38461999999999996,-0.77273,-0.71429,1,Movement,2,environment_2
180,1.0,1.0,0.23076999999999998,-0.31818,-0.28570999999999996,1,Movement,2,environment_2
180,1.125,1.0,0.28205,-0.18182,-0.14286,1,Movement,2,environment_2
180,1.25,0.73333,0.23076999999999998,-0.18182,-0.14286,1,Movement,2,environment_2
180,1.375,0.42222,-0.17949,-0.045455,-0.14286,1,Movement,2,environment_2
180,1.5,0.06666699999999999,-0.076923,-0.045455,-0.14286,1,Movement,2,environment_2
180,1.625,0.2,0.076923,-0.27273000000000003,-0.14286,1,Movement,2,environment_2
180,1.75,0.24444000000000002,0.025641000000000004,-0.45455,-0.14286,1,Movement,2,environment_2
180,1.875,0.06666699999999999,-0.33333,-0.31818,-0.14286,1,Movement,2,environment_2
180,2.0,0.11110999999999999,-0.38461999999999996,-0.31818,-0.14286,1,Movement,2,environment_2
180,2.125,0.11110999999999999,-0.23076999999999998,-0.31818,0.095238,1,Movement,2,environment_2
180,2.25,0.11110999999999999,0.076923,-0.40909,0.047619,1,Movement,2,environment_2
180,2.375,0.11110999999999999,-0.28205,-0.5,0.047619,1,Movement,2,environment_2
180,2.5,0.11110999999999999,0.17949,-0.45455,0.047619,1,Movement,2,environment_2
180,2.625,0.11110999999999999,0.33333,-0.72727,-0.14286,1,Movement,2,environment_2
180,2.75,0.11110999999999999,0.076923,-0.5,-0.2381,1,Movement,2,environment_2
180,2.875,0.11110999999999999,0.38461999999999996,-0.18182,-0.047619,1,Movement,2,environment_2
180,3.0,-0.06666699999999999,0.12821,-0.18182,-0.047619,1,Movement,2,environment_2
180,3.125,0.11110999999999999,0.025641000000000004,-0.18182,-0.047619,1,Movement,2,environment_2
180,3.25,0.11110999999999999,0.025641000000000004,-0.36364,0.14286,1,Movement,2,environment_2
180,3.375,0.2,0.23076999999999998,-0.18182,0.14286,1,Movement,2,environment_2
180,3.5,-0.06666699999999999,0.076923,0.0,0.14286,1,Movement,2,environment_2
180,3.625,-0.06666699999999999,0.076923,0.090909,-0.2381,1,Movement,2,environment_2
180,3.75,-0.06666699999999999,-0.23076999999999998,-0.13635999999999998,-0.2381,1,Movement,2,environment_2
180,3.875,0.06666699999999999,0.23076999999999998,-0.13635999999999998,-0.2381,1,Movement,2,environment_2
180,4.0,0.06666699999999999,0.12821,-0.045455,0.14286,1,Movement,2,environment_2
180,4.125,0.2,-0.38461999999999996,-0.13635999999999998,0.14286,1,Movement,2,environment_2
180,4.25,-0.06666699999999999,-0.33333,0.0,0.14286,1,Movement,2,environment_2
180,4.375,-0.15556,-0.79487,0.090909,0.14286,1,Movement,2,environment_2
180,4.5,-0.06666699999999999,0.076923,0.090909,0.14286,1,Movement,2,environment_2
180,4.625,-0.24444000000000002,0.076923,0.090909,0.14286,1,Movement,2,environment_2
180,4.75,-0.24444000000000002,0.025641000000000004,-0.13635999999999998,-0.047619,1,Movement,2,environment_2
180,4.875,0.11110999999999999,0.076923,-0.36364,-0.047619,1,Movement,2,environment_2
180,5.0,0.11110999999999999,0.076923,-0.18182,-0.047619,1,Movement,2,environment_2
180,5.125,0.11110999999999999,-0.28205,-0.31818,0.0,1,Movement,2,environment_2
180,5.25,-0.37778,-0.076923,0.045455,0.0,1,Movement,2,environment_2
180,5.375,0.24444000000000002,0.076923,-0.090909,0.0,1,Movement,2,environment_2
180,5.5,0.24444000000000002,-0.23076999999999998,-0.68182,0.14286,1,Movement,2,environment_2
180,5.625,-0.33333,-0.076923,-0.22726999999999997,0.14286,1,Movement,2,environment_2
180,5.75,-0.33333,-0.38461999999999996,-0.045455,-0.14286,1,Movement,2,environment_2
180,5.875,-0.33333,-0.23076999999999998,-0.18182,0.14286,1,Movement,2,environment_2
180,6.0,-0.37778,-0.48718,-0.13635999999999998,0.14286,1,Movement,2,environment_2
180,6.125,-0.37778,-0.38461999999999996,-0.40909,-0.047619,1,Movement,2,environment_2
180,6.25,-0.37778,-0.38461999999999996,0.090909,0.42857,1,Movement,2,environment_2
180,6.375,-0.37778,-0.64103,0.090909,0.2381,1,Movement,2,environment_2
180,6.5,-0.37778,-0.84615,-0.31818,0.42857,1,Movement,2,environment_2
180,6.625,-0.24444000000000002,-0.38461999999999996,-0.22726999999999997,0.42857,1,Movement,2,environment_2
180,6.75,-0.24444000000000002,-0.38461999999999996,-0.045455,0.52381,1,Movement,2,environment_2
180,6.875,-0.24444000000000002,-0.38461999999999996,0.090909,0.42857,1,Movement,2,environment_2
180,7.0,0.11110999999999999,-0.025641000000000004,0.090909,0.42857,1,Movement,2,environment_2
180,7.125,0.11110999999999999,-0.23076999999999998,-0.045455,0.28570999999999996,1,Movement,2,environment_2
180,7.25,-0.9111100000000001,-0.28205,0.36364,0.28570999999999996,1,Movement,2,environment_2
181,0.0,0.28889000000000004,-0.23076999999999998,0.090909,-0.047619,1,Movement,2,environment_2
181,0.125,0.15556,-0.076923,-0.090909,0.0,1,Movement,2,environment_2
181,0.25,0.15556,-0.38461999999999996,-0.22726999999999997,0.0,1,Movement,2,environment_2
181,0.375,0.15556,-0.076923,-0.27273000000000003,0.19047999999999998,1,Movement,2,environment_2
181,0.5,0.15556,-0.4359,0.090909,0.14286,1,Movement,2,environment_2
181,0.625,0.15556,-0.17949,-0.045455,0.38095,1,Movement,2,environment_2
181,0.75,0.15556,-0.64103,-0.81818,0.047619,1,Movement,2,environment_2
181,0.875,-0.11110999999999999,-0.48718,-0.36364,0.42857,1,Movement,2,environment_2
181,1.0,-0.11110999999999999,-0.48718,-0.18182,0.42857,1,Movement,2,environment_2
181,1.125,-0.11110999999999999,-0.9487200000000001,0.045455,0.14286,1,Movement,2,environment_2
181,1.25,-0.11110999999999999,-0.74359,-0.045455,0.14286,1,Movement,2,environment_2
181,1.375,-0.37778,-0.69231,0.22726999999999997,0.2381,1,Movement,2,environment_2
181,1.5,-0.022222,-0.23076999999999998,0.090909,0.2381,1,Movement,2,environment_2
181,1.625,-0.022222,-0.076923,0.090909,0.2381,1,Movement,2,environment_2
181,1.75,-0.06666699999999999,-0.48718,0.045455,0.0,1,Movement,2,environment_2
181,1.875,-0.06666699999999999,-0.38461999999999996,0.27273000000000003,0.0,1,Movement,2,environment_2
181,2.0,-0.2,-0.4359,0.090909,0.14286,1,Movement,2,environment_2
181,2.125,-0.06666699999999999,-0.38461999999999996,0.22726999999999997,0.14286,1,Movement,2,environment_2
181,2.25,-0.2,-0.53846,0.36364,0.14286,1,Movement,2,environment_2
181,2.375,-0.2,-0.64103,0.5,0.14286,1,Movement,2,environment_2
181,2.5,-0.2,-0.4359,0.45455,0.57143,1,Movement,2,environment_2
181,2.625,-0.33333,-0.38461999999999996,0.40909,0.57143,1,Movement,2,environment_2
181,2.75,-0.33333,-0.38461999999999996,0.72727,0.57143,1,Movement,2,environment_2
181,2.875,-0.73333,-0.9487200000000001,0.77273,0.38095,1,Movement,2,environment_2
181,3.0,-0.6,-1.0,0.36364,0.38095,1,Movement,2,environment_2
181,3.125,-0.42222,-0.89744,0.63636,0.38095,1,Movement,2,environment_2
181,3.25,-0.42222,-0.64103,0.36364,0.38095,1,Movement,2,environment_2
181,3.375,-1.0,-0.69231,0.77273,0.71429,1,Movement,2,environment_2
181,3.5,-0.37778,-0.69231,0.59091,0.71429,1,Movement,2,environment_2
181,3.625,-0.2,-0.89744,0.77273,0.71429,1,Movement,2,environment_2
181,3.75,-0.2,-0.38461999999999996,0.77273,0.71429,1,Movement,2,environment_2
181,3.875,-0.5111100000000001,-0.4359,0.90909,0.71429,1,Movement,2,environment_2
181,4.0,-0.5111100000000001,-0.5897399999999999,0.77273,0.71429,1,Movement,2,environment_2
181,4.125,-0.42222,-1.0,0.77273,0.38095,1,Movement,2,environment_2
181,4.25,-0.33333,-0.79487,0.77273,0.38095,1,Movement,2,environment_2
181,4.375,-0.2,-0.53846,0.77273,0.38095,1,Movement,2,environment_2
181,4.5,-0.2,-0.64103,0.86364,0.38095,1,Movement,2,environment_2
181,4.625,-0.11110999999999999,-0.64103,0.90909,0.14286,1,Movement,2,environment_2
181,4.75,-0.11110999999999999,-1.0,0.77273,0.14286,1,Movement,2,environment_2
181,4.875,-0.46667,-1.0,0.77273,0.095238,1,Movement,2,environment_2
181,5.0,-0.46667,-1.0,0.5,0.095238,1,Movement,2,environment_2
181,5.125,-0.28889000000000004,-0.79487,0.18182,0.52381,1,Movement,2,environment_2
181,5.25,-1.0,-0.64103,0.090909,0.52381,1,Movement,2,environment_2
181,5.375,-1.0,-0.69231,-0.31818,0.52381,1,Movement,2,environment_2
181,5.5,-1.0,-0.5897399999999999,-0.090909,0.42857,1,Movement,2,environment_2
181,5.625,0.2,-0.79487,-0.045455,0.57143,1,Movement,2,environment_2
181,5.75,0.2,-0.74359,0.090909,0.57143,1,Movement,2,environment_2
181,5.875,-0.06666699999999999,-1.0,0.090909,0.57143,1,Movement,2,environment_2
181,6.0,0.06666699999999999,-0.69231,0.090909,0.57143,1,Movement,2,environment_2
181,6.125,0.2,-0.53846,0.18182,0.57143,1,Movement,2,environment_2
181,6.25,0.2,-0.53846,0.090909,0.57143,1,Movement,2,environment_2
182,0.0,-0.33333,0.23076999999999998,-0.045455,-0.57143,1,Movement,2,environment_2
182,0.125,-0.33333,-0.38461999999999996,-0.045455,-0.57143,1,Movement,2,environment_2
182,0.25,0.06666699999999999,-0.28205,0.045455,-0.57143,1,Movement,2,environment_2
182,0.375,-0.06666699999999999,-0.076923,-0.045455,0.14286,1,Movement,2,environment_2
182,0.5,-0.06666699999999999,0.076923,-0.18182,0.14286,1,Movement,2,environment_2
182,0.625,-0.06666699999999999,0.076923,-0.18182,0.14286,1,Movement,2,environment_2
182,0.75,-0.2,-0.53846,-0.045455,0.14286,1,Movement,2,environment_2
182,0.875,-0.2,-0.28205,-0.63636,0.28570999999999996,1,Movement,2,environment_2
182,1.0,-0.2,-0.33333,-0.54545,0.28570999999999996,1,Movement,2,environment_2
182,1.125,-0.64444,-0.69231,-0.18182,0.28570999999999996,1,Movement,2,environment_2
182,1.25,-0.64444,-0.38461999999999996,-0.045455,0.28570999999999996,1,Movement,2,environment_2
182,1.375,-0.28889000000000004,-0.53846,0.090909,0.28570999999999996,1,Movement,2,environment_2
182,1.5,-0.28889000000000004,-0.48718,-0.045455,0.33333,1,Movement,2,environment_2
182,1.625,-0.28889000000000004,-0.38461999999999996,-0.045455,0.28570999999999996,1,Movement,2,environment_2
182,1.75,-0.28889000000000004,-0.38461999999999996,0.18182,0.28570999999999996,1,Movement,2,environment_2
182,1.875,-0.11110999999999999,-0.33333,0.090909,0.28570999999999996,1,Movement,2,environment_2
182,2.0,-0.2,-0.17949,0.090909,0.28570999999999996,1,Movement,2,environment_2
182,2.125,-0.06666699999999999,-0.38461999999999996,0.090909,-0.28570999999999996,1,Movement,2,environment_2
182,2.25,-0.06666699999999999,-0.89744,0.36364,-0.28570999999999996,1,Movement,2,environment_2
182,2.375,-0.46667,-0.74359,0.77273,0.42857,1,Movement,2,environment_2
182,2.5,-0.46667,-0.64103,0.31818,0.42857,1,Movement,2,environment_2
182,2.625,-0.46667,-0.69231,0.72727,0.42857,1,Movement,2,environment_2
182,2.75,-0.46667,-0.64103,0.13635999999999998,0.38095,1,Movement,2,environment_2
182,2.875,-0.46667,-0.38461999999999996,0.13635999999999998,0.38095,1,Movement,2,environment_2
182,3.0,-0.2,-0.69231,0.63636,0.38095,1,Movement,2,environment_2
182,3.125,-0.68889,-0.89744,0.63636,0.71429,1,Movement,2,environment_2
182,3.25,-0.68889,-0.89744,0.36364,0.71429,1,Movement,2,environment_2
182,3.375,-1.0,-1.0,0.45455,0.52381,1,Movement,2,environment_2
182,3.5,-1.0,-0.74359,0.77273,0.47618999999999995,1,Movement,2,environment_2
182,3.625,-1.0,-0.84615,0.81818,0.47618999999999995,1,Movement,2,environment_2
182,3.75,-0.33333,-0.9487200000000001,0.68182,0.33333,1,Movement,2,environment_2
182,3.875,-0.33333,-0.9487200000000001,0.5,0.33333,1,Movement,2,environment_2
182,4.0,-0.46667,-0.53846,0.72727,0.33333,1,Movement,2,environment_2
182,4.125,-0.33333,-0.38461999999999996,0.77273,0.33333,1,Movement,2,environment_2
182,4.25,-0.6,-1.0,0.81818,0.2381,1,Movement,2,environment_2
182,4.375,-0.6,-1.0,0.77273,0.2381,1,Movement,2,environment_2
182,4.5,-0.15556,-1.0,0.77273,-0.38095,1,Movement,2,environment_2
182,4.625,-0.15556,-0.69231,0.81818,0.28570999999999996,1,Movement,2,environment_2
182,4.75,-0.15556,-0.53846,1.0,-0.42857,1,Movement,2,environment_2
182,4.875,-0.15556,-0.9487200000000001,0.72727,0.14286,1,Movement,2,environment_2
182,5.0,-0.15556,-0.79487,0.77273,0.14286,1,Movement,2,environment_2
182,5.125,-0.86667,-1.0,0.36364,0.0,1,Movement,2,environment_2
182,5.25,-0.86667,-0.79487,0.68182,0.28570999999999996,1,Movement,2,environment_2
182,5.375,-0.86667,-0.74359,0.090909,0.52381,1,Movement,2,environment_2
182,5.5,-0.86667,-0.69231,-0.31818,0.52381,1,Movement,2,environment_2
182,5.625,-0.46667,-0.9487200000000001,0.090909,0.71429,1,Movement,2,environment_2
182,5.75,-0.46667,-0.84615,0.13635999999999998,0.85714,1,Movement,2,environment_2
182,5.875,-0.46667,-0.48718,0.0,0.85714,1,Movement,2,environment_2
182,6.0,0.15556,-0.48718,0.0,0.71429,1,Movement,2,environment_2
182,6.125,0.15556,-0.53846,-0.045455,0.85714,1,Movement,2,environment_2
182,6.25,0.15556,-0.53846,0.0,0.57143,1,Movement,2,environment_2
182,6.375,0.15556,-0.89744,0.18182,0.57143,1,Movement,2,environment_2
